Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link,ï»¿Category
komplek housing,Pembangunan Perumahan,Perum D,"G3JV+QXH, Jl. Sapta Marga, Pauwo, Kec. Botupingge, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5319439,1.230.949.897,https://maps.google.com/?cid=0x0:0x8840e017e82a7a5b,,
komplek housing,Komplek perumahan,Jojo home,"G4G3+V5W, Jl. Muchlis Rahim, Tanah Putih, Kec. Botupingge, Kabupaten Bone Bolango, Gorontalo 96115","Jl. Muchlis Rahim, Tanah Putih, Kec. Botupingge, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,,,,0.5272414,1.231.029.513,https://maps.google.com/?cid=0x0:0xf2c9a591664cd0da,,
komplek housing,Komplek perumahan,Bele le ado,"G3JV+XX2 sukma, Luwohu, Botupingge, Bone Bolango Regency, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5323914,1.230.948.788,https://maps.google.com/?cid=0x0:0xd6aea68a2dd753c5,,
komplek housing,Komplek perumahan,Rumah Rina,"G3HQ+WRR, Buata, Kec. Botupingge, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5298548,1.230.895.265,https://maps.google.com/?cid=0x0:0x48a172293ea42010,,
komplek housing,Komplek perumahan,Rumah Melci,"G4F3+GV9, Timbuolo Tim., Kec. Botupingge, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,82324506642.0,,,0.5237839,1.231.047.346,https://maps.google.com/?cid=0x0:0x4afc07981c7490f5,,
komplek housing,Komplek perumahan,Pondok Le Bilal,"G4F4+C8C, Timbuolo Tim., Kec. Botupingge, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,82292954017.0,,,0.5235582,1.231.057.659,https://maps.google.com/?cid=0x0:0xf117d062d0a9ab64,,
komplek housing,Komplek perumahan,Mada's House,"G4H2+QXQ, Timbuolo, Kec. Botupingge, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5294674,1.231.024.725,https://maps.google.com/?cid=0x0:0x7700547274768d96,,
komplek housing,Komplek perumahan,Bele li nova hippy,"G3GW+V6F Kantor, Luwohu, Kec. Botupingge, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5271787,1.230.955.383,https://maps.google.com/?cid=0x0:0x79a7857f21b8cc82,,
komplek housing,Komplek perumahan,Keluarga hudju,"G4F4+RW4, Timbuolo Tim., Kec. Botupingge, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5245133,1.231.073.238,https://maps.google.com/?cid=0x0:0xefe8097cce9c4530,,
komplek housing,Komplek perumahan,Rumah Li Oma Ibu,"G3JV+596, Buata, Kec. Botupingge, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5304047,1.230.933.823,https://maps.google.com/?cid=0x0:0xd058c67150ea5341,,
komplek housing,Komplek perumahan,Rianti,"G4G3+4CM, Timbuolo Tengah, Kec. Botupingge, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5253499,1.231.035.568,https://maps.google.com/?cid=0x0:0x1e221c48bdb6cee1,,
komplek housing,Komplek perumahan,@id,"G3PP+68M, Jl. Perpat, Pauwo, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Jl. Perpat, Pauwo, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,,,,0.5355951,1.230.857.839,https://maps.google.com/?cid=0x0:0x60f06ba02e56abc2,,
komplek housing,Komplek perumahan,Devina's home,"G3HR+X6X, Buata, Kec. Botupingge, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5299906,1.230.906.212,https://maps.google.com/?cid=0x0:0x5410fc594de7e2ea,,
komplek housing,Komplek perumahan,Rumah Sukaryadi Nalole,"G3PP+5WF, Jl. Perpat, Tumbihe, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Jl. Perpat, Tumbihe, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,85343642173.0,,,0.5354436,1.230.872.872,https://maps.google.com/?cid=0x0:0xc25c9beb216f40a5,,
komplek housing,Komplek perumahan,Rumah Putra  Putri,"G3HQ+PH9, Buata, Kec. Botupingge, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5292995,1.230.889.898,https://maps.google.com/?cid=0x0:0xc317d23646c1c927,,
komplek housing,komplek housing,Bele li inang,"G3MV+3VP, Luwohu, Kec. Botupingge, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5327129,1.230.946.905,https://maps.google.com/?cid=0x0:0x4cd08293e9576f06,,
komplek housing,Komplek perumahan,Rumah yuyun,"G3FQ+4F9 dusun batudinding, Buata, Kec. Botupingge, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5227841,1.230.887.474,https://maps.google.com/?cid=0x0:0xe403797722a5bbc0,,
komplek housing,Komplek perumahan,Rumah Abil Almira,"Jl. Agropolitan No.1, Dutohe, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96583","Dutohe, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.5328624,1.231.189.332,https://maps.google.com/?cid=0x0:0xd26ba1aea6462686,,
komplek housing,Komplek perumahan,Rumah Adat Botupingge,"G3HX+G89, Jl. Sapta Marga, Timbuolo, Kec. Botupingge, Kabupaten Bone Bolango, Gorontalo 96115","Jl. Sapta Marga, Timbuolo, Kec. Botupingge, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,,,,0.5288756,1.230.982.676,https://maps.google.com/?cid=0x0:0xc7607867fd1f61d7,,
komplek housing,Galeri Seni,FarzAM GalleryColection,"G5C9+Q47, Jl. Muchlis Rahim, Desa Molintogupo, Kec. Suwawa Sel., Kabupaten Bone Bolango, Gorontalo 96583","Jl. Muchlis Rahim, Desa Molintogupo, Kec. Suwawa Sel., Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,82235706507.0,,,0.5271901,1.231.029.366,https://maps.google.com/?cid=0x0:0x7b0551d11c718b4,,
komplek housing,Sekolah Dasar,Botupingge,"G3HG+WCG, Botu, Kec. Dumbo Raya, Kota Gorontalo, Gorontalo 96134","Botu, Kec. Dumbo Raya, Kota Gorontalo",GORONTALO,96134.0,Indonesia,,,,0.5298078,1.230.760.876,https://maps.google.com/?cid=0x0:0x17689e190446f5fc,,
komplek housing,Pembangunan Perumahan,RR House,"H37W+G6V, Jl. Prof. Dr. Ing. B. J. Habibie, Toto Utara, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96583","Jl. Prof. Dr. Ing. B. J. Habibie, Toto Utara, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.5638643,1.230.955.373,https://maps.google.com/?cid=0x0:0x20dc716f9f88cd7,,
komplek housing,komplek housing,Kec. Bulango Sel.,"Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5943558,1.230.758.499,https://maps.google.com/?cid=0x0:0xf8bc90a4669654dd,,
komplek housing,komplek housing,NA House,"Pilohayanga Bar., Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo 96181","Kec. Bulango Sel., Kabupaten Bone Bolango",GORONTALO,96181.0,Indonesia,,,,0.5999814,1.230.644.679,https://maps.google.com/?cid=0x0:0x642aaad67f08d223,,
komplek housing,komplek housing,Indah Area Home,"H3WF+HJ5, Ayula Utara, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5963854,1.230.741.085,https://maps.google.com/?cid=0x0:0xe24ab5ebb126dfc0,,
komplek housing,Pembangunan Perumahan,Perumahan Safa Marwah 7- Blok B2,"H3R8+5F8, Ayula Tilango, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo 96139","Ayula Tilango, Kec. Bulango Sel., Kabupaten Bone Bolango",GORONTALO,96139.0,Indonesia,,,,0.5904238,1.230.662.006,https://maps.google.com/?cid=0x0:0x1225c99ee3bc70b4,,
komplek housing,Komplek perumahan,Roni Mamu Home,"H3V9+H8Q, Ayula Sel., Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5939527,1.230.683.503,https://maps.google.com/?cid=0x0:0xc67736e2be1c0a51,,
komplek housing,Komplek perumahan,Sofgan House(bele'u),"H3RC+792, Sejahtera, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5906369,1.230.709.006,https://maps.google.com/?cid=0x0:0x8ab8e6359c617850,,
komplek housing,Komplek perumahan,Rumah KayRees Perumahan Safa Marwah Blok B 24,"H3Q7+Q69, Ayula Tilango, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo 96139","Ayula Tilango, Kec. Bulango Sel., Kabupaten Bone Bolango",GORONTALO,96139.0,Indonesia,,,,0.588674,123.062.745,https://maps.google.com/?cid=0x0:0xb7ef9d85a65f0db6,,
komplek housing,Komplek perumahan,Rumah Anggi Ugen,"H3RQ+54F, Jl. Remaja, Beledata Kompleks, Huntu Utara, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5904362,1.230.878.101,https://maps.google.com/?cid=0x0:0x6e850ba0bb1bf593,,
komplek housing,Komplek perumahan,RumahQ,"Jl. Thayeb Mohamad Gobel, Tinelo Ayula, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5974755,1.230.740.582,https://maps.google.com/?cid=0x0:0x137bca35f4b4068,,
komplek housing,Komplek perumahan,Rumah le shaka,"H3R9+97P, Jl. Tapa, Ayula Tilango, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo 96139","Jl. Tapa, Ayula Tilango, Kec. Bulango Sel., Kabupaten Bone Bolango",GORONTALO,96139.0,Indonesia,,,,0.5910558,1.230.682.198,https://maps.google.com/?cid=0x0:0x8c5441c4cedbbb2a,,
komplek housing,Rumah Kaca,Bele le usman,"Jl. Yusuf Hasiru No.686, Sejahtera, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo 96127","Sejahtera, Kec. Bulango Sel., Kabupaten Bone Bolango",GORONTALO,96127.0,Indonesia,,,,0.5864849,1.230.727.285,https://maps.google.com/?cid=0x0:0x9679e449163a6eaa,,
komplek housing,Komplek perumahan,R.H House,"H3JP+H67, Huntu Sel., Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo 96127","Huntu Sel., Kec. Bulango Sel., Kabupaten Bone Bolango",GORONTALO,96127.0,Indonesia,,,,0.581445,1.230.855.275,https://maps.google.com/?cid=0x0:0xe073774758cf4350,,
komplek housing,Komplek perumahan,Ufairah  Jihad,"H3RH+5XP, Lamahu, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo 96129","Lamahu, Kec. Bulango Sel., Kabupaten Bone Bolango",GORONTALO,96129.0,Indonesia,,,,0.5905245,1.230.798.625,https://maps.google.com/?cid=0x0:0x3411193ddf68d1ab,,
komplek housing,Komplek perumahan,"Perumahan Safa Marwah 7Blok F11, Azli Maumbu","H3R8+5F8, Ayula Tilango, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo 96139","Ayula Tilango, Kec. Bulango Sel., Kabupaten Bone Bolango",GORONTALO,96139.0,Indonesia,,,,0.5904238,1.230.662.006,https://maps.google.com/?cid=0x0:0x1f64e5b284bf44b1,,
komplek housing,Komplek perumahan,Rumah Li Oma ina,"H3PF+9GC, Lamahu, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5859314,1.230.737.715,https://maps.google.com/?cid=0x0:0xdb389655da0bb3ac,,
komplek housing,komplek housing,Home Chaca,"H3VC+G33, Jl. Tapa, Ayula Sel., Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo 96139","Jl. Tapa, Ayula Sel., Kec. Bulango Sel., Kabupaten Bone Bolango",GORONTALO,96139.0,Indonesia,,,,0.5938519,1.230.702.632,https://maps.google.com/?cid=0x0:0xbb6e2ed4e731c02c,,
komplek housing,Komplek perumahan,Flokhazlan House,"H3VP+VJH, Toluwaya, Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo 96125","Toluwaya, Kec. Bulango Tim., Kabupaten Bone Bolango",GORONTALO,96125.0,Indonesia,,,,0.594681,1.230.866.052,https://maps.google.com/?cid=0x0:0xe74d657e031ba112,,
komplek housing,Komplek perumahan,RUMAH DERIL,"H3VC+F28, Jl. Thayeb Mohamad Gobel, Tinelo Ayula, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo 96139","Jl. Thayeb Mohamad Gobel, Tinelo Ayula, Kec. Bulango Sel., Kabupaten Bone Bolango",GORONTALO,96139.0,Indonesia,,,,0.5936527,1.230.700.921,https://maps.google.com/?cid=0x0:0xb0e2364153cb71e5,,
komplek housing,komplek housing,MAMA ANDRI,"J33G+7VM, Talulobutu Sel., Kec. Tapa, Kabupaten Bone Bolango, Gorontalo 96125","Talulobutu Sel., Kec. Tapa, Kabupaten Bone Bolango",GORONTALO,96125.0,Indonesia,,,,0.6030215,1.230.771.575,https://maps.google.com/?cid=0x0:0xae061b65488df2f5,,
komplek housing,Komplek perumahan,Rumah Djumardi Yano,"H3QJ+GV5, Huntu Sel., Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5887667,1.230.822.366,https://maps.google.com/?cid=0x0:0x63376751d251780e,,
komplek housing,Komplek perumahan,Belle Li Ziah,"Permata, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96582","Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96582.0,Indonesia,8124445253.0,,,0.5816491,1.231.008.583,https://maps.google.com/?cid=0x0:0xe6382cb5f14ccaa2,,
komplek housing,Komplek perumahan,Belle Li Zia,"H3GX+JVJ, Permata, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5765913,1.230.996.307,https://maps.google.com/?cid=0x0:0x620bd5734c90fc55,,
komplek housing,Gedung Apartemen,Megyacob House,"H3Q8+PM9, Jl. Thayeb M Gobel, Tilango, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo 96139","Jl. Thayeb M Gobel, Tilango, Kec. Bulango Sel., Kabupaten Bone Bolango",GORONTALO,96139.0,Indonesia,,,,0.5891821,1.230.666.442,https://maps.google.com/?cid=0x0:0x86615cd27c281bb1,,
komplek housing,,Rumah 2R,"J3QQ+4HV, Kopi, Kec. Bulango Utara, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.6380092,1.230.885.518,https://maps.google.com/?cid=0x0:0xfb67903000c9e0b2,,
komplek housing,komplek housing,Kec. Bulango Tim.,"Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.6020614,1.230.963.944,https://maps.google.com/?cid=0x0:0xb5cdd095d5be26b5,,
komplek housing,Komplek perumahan,F2IBRAHIM,"H4X2+GGW, Jln. Tutuwoto, Bulotalangi, Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo 96126","Jln. Tutuwoto, Bulotalangi, Kec. Bulango Tim., Kabupaten Bone Bolango",GORONTALO,96126.0,Indonesia,,,,0.5979809,1.231.012.206,https://maps.google.com/?cid=0x0:0xce7b7233afb3a22f,,
komplek housing,komplek housing,Indah Area Home,"H3WF+HJ5, Ayula Utara, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5963854,1.230.741.085,https://maps.google.com/?cid=0x0:0xe24ab5ebb126dfc0,,
komplek housing,Komplek perumahan,R_R,"J478+658, Bulotalangi Tim., Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.6130268,1.231.154.683,https://maps.google.com/?cid=0x0:0x31ea1f1479ea1b60,,
komplek housing,Komplek perumahan,Rumah Anggi Ugen,"H3RQ+54F, Jl. Remaja, Beledata Kompleks, Huntu Utara, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5904362,1.230.878.101,https://maps.google.com/?cid=0x0:0x6e850ba0bb1bf593,,
komplek housing,Pembangunan Perumahan,Bumulo - Tahir,"H3XH+F6X, Ayula Tim., Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo 96125","Ayula Tim., Kec. Bulango Sel., Kabupaten Bone Bolango",GORONTALO,96125.0,Indonesia,,,,0.5988419,1.230.781.271,https://maps.google.com/?cid=0x0:0x29b827465e0cf624,,
komplek housing,Komplek perumahan,Flokhazlan House,"H3VP+VJH, Toluwaya, Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo 96125","Toluwaya, Kec. Bulango Tim., Kabupaten Bone Bolango",GORONTALO,96125.0,Indonesia,,,,0.594681,1.230.866.052,https://maps.google.com/?cid=0x0:0xe74d657e031ba112,,
komplek housing,Komplek perumahan,Rumah Zaki Danish Inesh,"J33J+7GV, Popodu, Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.6033977,1.230.813.439,https://maps.google.com/?cid=0x0:0x752e7b9b658cf408,,
komplek housing,Komplek perumahan,Rumah mungil,"J33J+WW5, Jl. . Halabolu, Popodu, Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo 96126","Jl. . Halabolu, Popodu, Kec. Bulango Tim., Kabupaten Bone Bolango",GORONTALO,96126.0,Indonesia,,,,0.604773,1.230.823.541,https://maps.google.com/?cid=0x0:0x7ac847c34a2ee719,,
komplek housing,Komplek perumahan,Desi home,"J37V+75G, Dunggala, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.6131838,123.092.967,https://maps.google.com/?cid=0x0:0xff88ec75cdbbe872,,
komplek housing,Komplek perumahan,An Nur Home's,"J37M+XG2, Dunggala, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo 96181","Dunggala, Kec. Tapa, Kabupaten Bone Bolango",GORONTALO,96181.0,Indonesia,85398611162.0,,,0.614884,1.230.837.784,https://maps.google.com/?cid=0x0:0x22ec531cd35ee128,,
komplek housing,Komplek perumahan,My home cute,"H4W2+GVM, Bulotalangi Tim., Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5962646,1.231.021.753,https://maps.google.com/?cid=0x0:0x72c5b635d85810ed,,
komplek housing,Perumahan,Harun / Hulimo,"J33V+24Q, Bulotalangi Bar., Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo 96126","Bulotalangi Bar., Kec. Bulango Tim., Kabupaten Bone Bolango",GORONTALO,96126.0,Indonesia,,,,0.6025907,1.230.928.497,https://maps.google.com/?cid=0x0:0x348defc6433d34f4,,
komplek housing,Komplek perumahan,Awal Leandro House,"H3WH+HMF, Unnamed Road, Mekar Jaya, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo 96125","Unnamed Road, Mekar Jaya, Kec. Bulango Sel., Kabupaten Bone Bolango",GORONTALO,96125.0,Indonesia,,,,0.5964059,1.230.791.158,https://maps.google.com/?cid=0x0:0xae8c1d853aa8779c,,
komplek housing,Komplek perumahan,HAIKAL MANTULANGI,"H3VJ+P4V, Mekar Jaya, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5943693,1.230.803.077,https://maps.google.com/?cid=0x0:0x44fdf3c570a296a0,,
komplek housing,Komplek perumahan,Lorong Hasannah,"J32H+CWV, Jl. Irigasi, Toluwaya, Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo 96126","Jl. Irigasi, Toluwaya, Kec. Bulango Tim., Kabupaten Bone Bolango",GORONTALO,96126.0,Indonesia,,,,0.6010877,1.230.797.891,https://maps.google.com/?cid=0x0:0x9f0f92d3ead0891f,,
komplek housing,komplek housing,Fifian Home,"H4V2+Q9V, Jl. Kasmat Lahay, Bulotalangi Tim., Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5944973,1.231.009.182,https://maps.google.com/?cid=0x0:0x59a079d1de7245be,,
komplek housing,Dapur Umum,Athifa family,"J33P+G5C, Perumahan griya, Popodu, Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo 96126","Perumahan griya, Popodu, Kec. Bulango Tim., Kabupaten Bone Bolango",GORONTALO,96126.0,Indonesia,,,,0.603812,1.230.853.845,https://maps.google.com/?cid=0x0:0x5dd8b6b6ef98e1aa,,
komplek housing,Komplek perumahan,Lorong Sabar,"J32H+2J5, Toluwaya, Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo 96125","Toluwaya, Kec. Bulango Tim., Kabupaten Bone Bolango",GORONTALO,96125.0,Indonesia,,,,0.6000001,1.230.791.177,https://maps.google.com/?cid=0x0:0xd4f88ef0ae674163,,
komplek housing,Komplek perumahan,Rinto Kasuna's Family,"J32X+7J5, Bulotalangi, Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo 96126","Bulotalangi, Kec. Bulango Tim., Kabupaten Bone Bolango",GORONTALO,96126.0,Indonesia,,,,0.6006301,1.230.990.949,https://maps.google.com/?cid=0x0:0x247e5e17c486db5c,,
komplek housing,Pembangunan Perumahan,ATIN RAHIM HOUSE,"J32G+842, Tinelo Ayula, Kec. Bulango Sel., Kabupaten Bone Bolango, Gorontalo 96125","Tinelo Ayula, Kec. Bulango Sel., Kabupaten Bone Bolango",GORONTALO,96125.0,Indonesia,85394395620.0,,,0.6007693,1.230.752.506,https://maps.google.com/?cid=0x0:0x3a48ac95639e0a8a,,
komplek housing,Komplek perumahan,Jln kemiri bulotalangi timur,"H4W2+GVM, Bulotalangi Tim., Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5962279,1.231.021.795,https://maps.google.com/?cid=0x0:0x63a5e9b1f0555875,,
komplek housing,Komplek perumahan,Home Zia_Zenia,"J424+CRP, Jalan Langge, Bulotalangi Tim., Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.6010968,1.231.070.651,https://maps.google.com/?cid=0x0:0x31e01b87e7ae43e2,,
komplek housing,Komplek perumahan,Novi Djafar,"H3VQ+W8M, Bulotalangi Bar., Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo 96125","Bulotalangi Bar., Kec. Bulango Tim., Kabupaten Bone Bolango",GORONTALO,96125.0,Indonesia,,,,0.5952586,1.230.881.314,https://maps.google.com/?cid=0x0:0x97df1c3a31e624d0,,
komplek housing,Komplek perumahan,Belle Li Ziah,"Permata, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96582","Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96582.0,Indonesia,8124445253.0,,,0.5816491,1.231.008.583,https://maps.google.com/?cid=0x0:0xe6382cb5f14ccaa2,,
komplek housing,Komplek perumahan,Belle Li Zia,"H3GX+JVJ, Permata, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5765913,1.230.996.307,https://maps.google.com/?cid=0x0:0x620bd5734c90fc55,,
komplek housing,Komplek perumahan,Winda panju,"M479+7G8, Owata, Kec. Bulango Ulu, Kabupaten Bone Bolango, Gorontalo 96582","Owata, Kec. Bulango Ulu, Kabupaten Bone Bolango",GORONTALO,96582.0,Indonesia,,,,0.6625338,1.231.176.779,https://maps.google.com/?cid=0x0:0xa0b75ef88b1091f3,,
komplek housing,komplek housing,Gorontalo 96582,"Huntu Sel., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.7104045,1.231.463.992,https://maps.google.com/?cid=0x0:0xea50bbd51907dbf5,,
komplek housing,Komplek perumahan,Hardiyanti Abdullah's House,"J3VJ+6RH, Tupa, Kec. Bulango Utara, Kabupaten Bone Bolango, Gorontalo 96181","Tupa, Kec. Bulango Utara, Kabupaten Bone Bolango",GORONTALO,96181.0,Indonesia,,,,0.6430731,1.230.820.984,https://maps.google.com/?cid=0x0:0x700092ff1eb476e0,,
komplek housing,Komplek perumahan,Ayuu Home,"M479+HWW, Owata, Kec. Bulango Ulu, Kabupaten Bone Bolango, Gorontalo 96582","Owata, Kec. Bulango Ulu, Kabupaten Bone Bolango",GORONTALO,96582.0,Indonesia,,,,0.6639968,1.231.198.371,https://maps.google.com/?cid=0x0:0x531f2bde7b21fe25,,
komplek housing,Perusahaan Konstruksi,Bendungan Bulango Ulu,"M36W+83P, Unnamed Road, Tuloa, Kec. Bulango Utara, Kabupaten Bone Bolango, Gorontalo 96582","Unnamed Road, Tuloa, Kec. Bulango Utara, Kabupaten Bone Bolango",GORONTALO,96582.0,Indonesia,,,,0.6608317,1.230.951.983,https://maps.google.com/?cid=0x0:0x9187a278694fd370,,
