ï»¿Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link,Category
,Toko bahan makanan,Sukses - Pusat Grosir,"Jl. Trans Sulawesi No.184, Rumoong Bawah, Kec. Amurang Bar., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,11.823.508,124.569.437,https://maps.google.com/?cid=0x0:0x39d97a1849adc8c2,,supermarket
,Minimarket,Indomaret Amurang Timur,"6JG6+VQF, Jl. Trans Sulawesi, Lopana, Kec. Amurang Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.271.767,1.246.119.254,https://maps.google.com/?cid=0x0:0x9e2a835432ff8ff0,,supermarket
,Kios,JUSTICE CELL,"5HXP+64V, Ranomea, Kec. Amurang Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81394558756.0,,,11.981.121,1.245.852.922,https://maps.google.com/?cid=0x0:0x6b13d57dfb65f60f,,supermarket
,Toko Aksesori Ponsel,Singal Mini Mart,"5HXP+5H9, Ranomea, Kec. Amurang Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81241060282.0,,,1.197.914,1.245.864.988,https://maps.google.com/?cid=0x0:0x528bac1359acdab2,,supermarket
,Kios,Amplang Ang Dapur Ijo - Jual Amplang Ikan Tenggiri Manado,"Lingkungan 2, Bitung, Kec. Amurang, Kabupaten Minahasa Selatan, Sulawesi Utara 95954","Bitung, Kec. Amurang, Kabupaten Minahasa Selatan",SULAWESI UTARA,95954.0,Indonesia,82297163015.0,,,11.912.728,1.245.823.608,https://maps.google.com/?cid=0x0:0xa8b192b8400588cd,,supermarket
,Minimarket,Alfamart Buyungon Minsel,"Jl. Trans Sulawesi, Buyungon, Kec. Amurang, Kabupaten Minahasa Selatan, Sulawesi Utara 95954","Buyungon, Kec. Amurang, Kabupaten Minahasa Selatan",SULAWESI UTARA,95954.0,Indonesia,1500959.0,,,11.814.013,1.245.680.356,https://maps.google.com/?cid=0x0:0x593de89fa78a8d18,,supermarket
,Pembangunan Perumahan,My home chelsea,"6H3R+9XW, Jl. Perum Pondang, Pondang, Kec. Amurang Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85240545884.0,,,12.031.157,1.245.922.532,https://maps.google.com/?cid=0x0:0xcc0ae3dc2370e045,,supermarket
,Pasar Grosir Sayur,Pasar Ikan Amurang,"5HMF+RFR, Jalan Pasar No.15, Ranoyapo, Amurang, Jalan, Uwuran Satu, Kec. Amurang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,11.856.506,1.245.724.531,https://maps.google.com/?cid=0x0:0x85cba4ebc83764eb,,supermarket
,Toko,CV ERTIGA / TOKO JEMMY,"Jl. Pasar, Ranoyapo, Kec. Amurang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81341034535.0,,,11.840.435,1.245.707.624,https://maps.google.com/?cid=0x0:0xc73a285d86dfdf01,,supermarket
,,Toko IRVON,"6JR7+FQ2, Tumpaan Baru, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.411.456,1.246.143.952,https://maps.google.com/?cid=0x0:0xa285b9a8c075d06f,,supermarket
,Toko bahan makanan,Toko DIFRAN,"5HPF+3CG, Uwuran Satu, Kec. Amurang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85395629998.0,,,11.851.972,1.245.735.874,https://maps.google.com/?cid=0x0:0x55871aad101daf02,,supermarket
,Pusat Perbelanjaan,Indomaret Tumpaan,"6JR7+XQJ, Tumpaan Baru, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,1500580.0,,,1.242.468,1.246.143.938,https://maps.google.com/?cid=0x0:0xc1335ea5e04b04e4,,supermarket
,Minimarket,"Alfamart, Tumpaan","Jl. Trans Sulawesi, Tumpaan Satu, Kec. Tumpaan, Kabupaten Minahasa Selatan, Sulawesi Utara 95352","Tumpaan Satu, Kec. Tumpaan, Kabupaten Minahasa Selatan",SULAWESI UTARA,95352.0,Indonesia,1500959.0,,,12.397.869,1.246.143.033,https://maps.google.com/?cid=0x0:0xc7f283af107b71fd,,supermarket
,Toko bahan makanan,Mekar Store,"Uwuran Satu, Kec. Amurang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81356291613.0,,,11.836.319,1.245.736.835,https://maps.google.com/?cid=0x0:0xe50c3522a245117d,,supermarket
,Pusat Perbelanjaan,DAngel Print,"5HPG+CQ9, Unnamed Road, Lewet, Kec. Amurang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81340376420.0,,,11.860.388,1.245.769.733,https://maps.google.com/?cid=0x0:0xeb5044901f1b1116,,supermarket
,Minimarket,Indomaret Pasar Amurang,"5HMC+QRW, Area Pasar, Ranoyapo, Amurang, South Minahasa Regency, North Sulawesi","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,11.844.961,1.245.720.773,https://maps.google.com/?cid=0x0:0xe3c8546c5c36c860,,supermarket
,Minimarket,Alfamart Kawangkoan Bawah,"Jl. Trans Sulawesi No.Kel, Kawangkoan Bawah, Kec. Amurang Bar., Kabupaten Minahasa Selatan, Sulawesi Utara 95353","Kawangkoan Bawah, Kec. Amurang Bar., Kabupaten Minahasa Selatan",SULAWESI UTARA,95353.0,Indonesia,1500959.0,,,11.855.202,1.245.603.058,https://maps.google.com/?cid=0x0:0x9ebcee406237d0a3,,supermarket
,supermarket,Mirai shoop,"6JC3+R4H, Lopana, Kec. Amurang Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.222.071,1.246.028.447,https://maps.google.com/?cid=0x0:0x725b10b07cd52c5c,,supermarket
,Makanan Kecil,Kios Vicktor,"6H4R+38F, Pondang, Kec. Amurang Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.051.918,1.245.908.054,https://maps.google.com/?cid=0x0:0xbcb459e7b836a84d,,supermarket
,supermarket,Kec. Kumelembuai,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.871.129,1.244.894.698,https://maps.google.com/?cid=0x0:0xa2d03c63ae50dad,,supermarket
,Toko Daging Premium,Tim's Store,"Jaga 3, Malola, Kumelembuai, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81270072992.0,,,1.062.429,1.244.787.169,https://maps.google.com/?cid=0x0:0xeadfa72fe2ae9ff4,,supermarket
,Toko bahan makanan,Toko QR,"3GG4+HHV, Tokin Baru, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85340522555.0,,,10.764.965,1.245.064.217,https://maps.google.com/?cid=0x0:0x47c8ca8137b0cca3,,supermarket
,Pusat Perbelanjaan,Alfamart Raya Motoling,"Jl. Raya Jaga Iii No.Desa, Motoling, South Minahasa Regency, North Sulawesi 95351","Motoling, South Minahasa Regency",SULAWESI UTARA,95351.0,Indonesia,1500959.0,,,10.395.324,1.244.797.611,https://maps.google.com/?cid=0x0:0xdb5ba7621aca7005,,supermarket
,Toko,Toko Nola Kiel,"2FXP+7CX, Jl. Amurang - Kotamobagu, Picuan Baru, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82395333117.0,,,1.048.234,1.244.861.242,https://maps.google.com/?cid=0x0:0x64488fec01fd4b4f,,supermarket
,Toko bahan makanan,Warung,"3F55+HFR Jaga 1, Malola, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.589.976,124.458.641,https://maps.google.com/?cid=0x0:0xa6d276bac0639eb3,,supermarket
,Toko umum,toko yuda,"2CQR+XJF, Unnamed Road, Raanan Baru I, Kec. Motoling Bar., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82296610664.0,,,1.039.939,1.244.415.475,https://maps.google.com/?cid=0x0:0x5fdb9c4f2d579e4c,,supermarket
,Toko,Indomaret leilem,"7R77+2GR, Leilem Dua, Kec. Sonder, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,12.626.171,1.248.137.587,https://maps.google.com/?cid=0x0:0x19053d03d83c43c1,,supermarket
,Toko Swalayan,Alfamart Pinasungkulan,"Jl. Raya Pinasungkulan Utara No.Kel, Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara 95696","Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan",SULAWESI UTARA,95696.0,Indonesia,1500959.0,,,0.7963795,1.244.516.236,https://maps.google.com/?cid=0x0:0x1b70c354c7833653,,supermarket
,Agen Gas Elpiji,Pangkalan Gas Etny Muyu,"2FJ8+G43, Unnamed Road, Raanan Lama, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.312.561,1.244.653.104,https://maps.google.com/?cid=0x0:0x6b7df509c4635ffa,,supermarket
,supermarket,Syela Mart,"3FQW+M78, Kumelembuai I, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.891.722,1.244.957.172,https://maps.google.com/?cid=0x0:0x66b03329d705d324,,supermarket
,Pertanian,Eleyes Farm,"3FQV+4C4, Kumelembuai, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.877.719,1.244.935.663,https://maps.google.com/?cid=0x0:0x27d27e9096db88f1,,supermarket
,Komplek perumahan,Kios jomas (S.L),"Makasili, Kec. Kumelembuai, Manado, Sulawesi Utara 95956","Kec. Kumelembuai, Manado",SULAWESI UTARA,95956.0,Indonesia,,,,10.944.962,1.244.637.152,https://maps.google.com/?cid=0x0:0xc42dd90d47126c9b,,supermarket
,Toko bahan makanan,Warung KeyKev,"3F6J+M66, Malola, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.616.418,1.244.805.328,https://maps.google.com/?cid=0x0:0xb7811e0efed75dff,,supermarket
,Pembangunan Perumahan,Kaligis Turangan,"3GJG+7M6, Tokin, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85256425612.0,,,10.806.569,1.245.266.409,https://maps.google.com/?cid=0x0:0x9cc05cf23a893b35,,supermarket
,Toko Kue,Jimmy Workshop,"3GR2+9C8, Kumelembuai, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.909.186,1.245.010.685,https://maps.google.com/?cid=0x0:0xc357678341ee865c,,supermarket
,Minimarket,Toni pongantung,"Jl. Tahun Depan No.133, Kumelembuai I, Kec. Kumelembuai, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.895.926,1.244.964.277,https://maps.google.com/?cid=0x0:0x7074f2f8ca132336,,supermarket
,Kios,Kios REVA,"3GG7+G35, Tokin Baru, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.765.181,1.245.127.673,https://maps.google.com/?cid=0x0:0x459874ed113328c2,,supermarket
,Toko bahan makanan,Manuel's SHOP,"Motoling Dua, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81343604412.0,,,10.383.845,1.244.731.061,https://maps.google.com/?cid=0x0:0x1c4f0de7b154629,,supermarket
,Toko bahan makanan,Kios RAVATA,"2FXP+4C6, Picuan Baru, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85145796251.0,,,10.477.757,1.244.860.312,https://maps.google.com/?cid=0x0:0x57f192d15ecc2406,,supermarket
,Toko,Kios IPEY,"2FQH+X2J, Motoling Satu, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82259383693.0,,,10.399.648,1.244.775.211,https://maps.google.com/?cid=0x0:0x183174a4ad3dcfed,,supermarket
,Kios,Kios Achiera,"jaga 2, Tokin, Kec. Motoling Tim., Kabupaten Minahasa Selatan, Sulawesi Utara 95956","Tokin, Kec. Motoling Tim., Kabupaten Minahasa Selatan",SULAWESI UTARA,95956.0,Indonesia,8976419352.0,,,10.806.624,1.245.210.203,https://maps.google.com/?cid=0x0:0x42c4a8db6ebfe8f9,,supermarket
,Minimarket,Kios hillary,"3GG6+CH7, Ranotana, Kec. Sario, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.760.413,1.245.114.275,https://maps.google.com/?cid=0x0:0x70f290503c6e02a9,,supermarket
,Toko bahan makanan,Kel.Paat - Tombeng,"2FQH+6PV, Motoling, Kec. Motoling, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.381.147,1.244.793.071,https://maps.google.com/?cid=0x0:0x373cbb35bc10c283,,supermarket
,supermarket,Kec. Maesaan,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.8779406,1.244.741.741,https://maps.google.com/?cid=0x0:0x7b9cfccbb759dc4d,,supermarket
,Toko Swalayan,TOKO LOURDES MULIA,"WF99+RWF, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,811422273.0,,,0.9195512,1.244.697.817,https://maps.google.com/?cid=0x0:0x59f423fbdbf05f6,,supermarket
,Toko bahan makanan,toko Nor,"VF98+PWM, Tambelang, Kec. Maesaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,8971662081.0,,,0.8693304,1.244.672.944,https://maps.google.com/?cid=0x0:0xf0094660f82fb450,,supermarket
,Komplek perumahan,Alfamart Tumani,"Jl. Trans Sulawesi Utara, Tumani, Kec. Maesaan, Kabupaten Minahasa Selatan, Sulawesi Utara 95691","Tumani, Kec. Maesaan, Kabupaten Minahasa Selatan",SULAWESI UTARA,95691.0,Indonesia,1500959.0,,,0.9035442,124.472.235,https://maps.google.com/?cid=0x0:0xf5913f261f6b7ce,,supermarket
,Minimarket,Alfamart Tompasobaru Dua,"WF99+9RG, Jl. Amurang - Kotamobagu, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara 95357","Jl. Amurang - Kotamobagu, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan",SULAWESI UTARA,95357.0,Indonesia,1500959.0,,,0.9178208,1.244.699.173,https://maps.google.com/?cid=0x0:0xccb7a16f1c01841a,,supermarket
,Toko Swalayan,Kios jelita,"RCRP+GRR, Mokobang, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.8410228,1.244.367.656,https://maps.google.com/?cid=0x0:0x9fc431fd31e2038c,,supermarket
,Toko Sepatu,Toko Sepatu Remitha,"WF99+WQW, Unnamed Road, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81373056665.0,,,0.9198665,1.244.694.477,https://maps.google.com/?cid=0x0:0xb624963f1663973e,,supermarket
,Toko Swalayan,Toko OKSPEL Tompasobaru,"WF99+CRW, Tompaso Baru Dua, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9186182,1.244.695.701,https://maps.google.com/?cid=0x0:0xff5f6dc1c3c3a95,,supermarket
,Minimarket,Alfamidi Pinasungkulan,"QFV3+R3G, Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.7945535,1.244.526.908,https://maps.google.com/?cid=0x0:0x79f4c4ff8708a405,,supermarket
,Toko Swalayan,Alfamart Pinasungkulan,"Jl. Raya Pinasungkulan Utara No.Kel, Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara 95696","Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan",SULAWESI UTARA,95696.0,Indonesia,1500959.0,,,0.7963795,1.244.516.236,https://maps.google.com/?cid=0x0:0x1b70c354c7833653,,supermarket
,Minimarket,Indomaret Tompaso Baru Satu,"WFFC+RGF, Tompaso Baru Satu, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,211500580.0,,,0.924572,1.244.713.086,https://maps.google.com/?cid=0x0:0x5f763af84cf5a6f0,,supermarket
,Toko Swalayan,Kios Om Jeri,"RC6M+75G, Wulurmaatus, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.8107615,1.244.329.112,https://maps.google.com/?cid=0x0:0x5ff36f631a46e6e3,,supermarket
,Toko Swalayan,Toko Anna,"38WW+8X8, Ongkaw II, Kec. Sinonsayang, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,10.958,12.434.745,https://maps.google.com/?cid=0x0:0x1ecf58fa226a8a49,,supermarket
,Toko Swalayan,Kios Jelowa,"QFV3+23F, Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.7925615,1.244.526.791,https://maps.google.com/?cid=0x0:0x9ae29f8f5fba7d8b,,supermarket
,Toko Swalayan,"Kios TOMBAK""""","jaga 5, Tompaso Baru Satu, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara 95358","Tompaso Baru Satu, Kec. Tompaso Baru, Kabupaten Minahasa Selatan",SULAWESI UTARA,95358.0,Indonesia,85757335138.0,,,0.9253398,1.244.709.056,https://maps.google.com/?cid=0x0:0xe5fee159e8760582,,supermarket
,Minimarket,Alfamart Sinisir,"Jl. Protokol, Sinisir, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara 95358","Sinisir, Kec. Modoinding, Kabupaten Minahasa Selatan",SULAWESI UTARA,95358.0,Indonesia,1500959.0,,,0.7858006,1.244.539.758,https://maps.google.com/?cid=0x0:0x58292ec03ddc63b6,,supermarket
,Toko Swalayan,UD SUNNY,"WF2C+QWH, Tumani, Kec. Maesaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,82189272226.0,,,0.9019362,1.244.723.704,https://maps.google.com/?cid=0x0:0x709433dc198dc4f0,,supermarket
,Toko,Arham Store,"VFRF+MP4, Kinaweruan, Kec. Maesaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81242479092.0,,,0.8916419,1.244.743.389,https://maps.google.com/?cid=0x0:0xff24f9ad4267420c,,supermarket
,Toko,warung edelweiss,"VCWR+PHQ, Temboan, Kec. Maesaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81523847190.0,,,0.8968404,1.244.414.738,https://maps.google.com/?cid=0x0:0xaf8c42cc7aad219b,,supermarket
,Kios,Kios geral,"VF99+W64, Jl. Amurang - Kotamobagu, Tambelang, Kec. Maesaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.869756,124.468.086,https://maps.google.com/?cid=0x0:0x122b8702cc9f2c9e,,supermarket
,Toko,Kios Cici,"WF2F+828, Tumani, Kec. Maesaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9007895,1.244.725.824,https://maps.google.com/?cid=0x0:0x45307300a79497c7,,supermarket
,Toko bahan makanan,Kios Anugrah Desa Tambelang,"VFGF+VJG, desa, Tambelang, Kec. Maesaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81523975439.0,,,0.8771896,1.244.740.663,https://maps.google.com/?cid=0x0:0xc8479d87131a2cc2,,supermarket
,Toko Swalayan,Kios Mark,"WC2V+4QP, Temboan, Kec. Maesaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9003322,1.244.444.427,https://maps.google.com/?cid=0x0:0x8612c0f2ccc866d3,,supermarket
,Minimarket,"Kios Ken""Agen Mandiri (BPNT)""","Kinaweruan, Kec. Maesaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.8919174,1.244.746.768,https://maps.google.com/?cid=0x0:0x8e6dc5c958334e00,,supermarket
,Toko bahan makanan,Kios Oma Yen,"WFC8+HR2, Pinaesaan, Kec. Tompaso Baru, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.9212241,124.466.926,https://maps.google.com/?cid=0x0:0x29072fecb4b98586,,supermarket
,Minimarket,Chenzya Mart,"QFV3+C9W, Jl. Amurang - Kotamobagu, Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,85256367700.0,,,0.793602,1.244.534.507,https://maps.google.com/?cid=0x0:0x11282c733760865b,,supermarket
,Minimarket,Toko Kishy,"RC4W+44M, desa makaaroyen, depan balai, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,81244707954.0,,,0.8053282,1.244.453,https://maps.google.com/?cid=0x0:0xf900075b653c46e5,,supermarket
,supermarket,Kec. Modoinding,"Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.7934377,1.244.536.411,https://maps.google.com/?cid=0x0:0xd408c5df1a05e95c,,supermarket
,Toko Swalayan,Alfamart Pinasungkulan,"Jl. Raya Pinasungkulan Utara No.Kel, Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara 95696","Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan",SULAWESI UTARA,95696.0,Indonesia,1500959.0,,,0.7963795,1.244.516.236,https://maps.google.com/?cid=0x0:0x1b70c354c7833653,,supermarket
,Minimarket,Alfamidi Pinasungkulan,"QFV3+R3G, Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.7945535,1.244.526.908,https://maps.google.com/?cid=0x0:0x79f4c4ff8708a405,,supermarket
,Pasar,Pasar modoinding,"RF84+H83, Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.8163754,1.244.557.858,https://maps.google.com/?cid=0x0:0xd5bcc3e1c54ad54f,,supermarket
,Toko Swalayan,Kios Jelowa,"QFV3+23F, Pinasungkulan, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.7925615,1.244.526.791,https://maps.google.com/?cid=0x0:0x9ae29f8f5fba7d8b,,supermarket
,Toko Swalayan,Kios Om Jeri,"RC6M+75G, Wulurmaatus, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,0.8107615,1.244.329.112,https://maps.google.com/?cid=0x0:0x5ff36f631a46e6e3,,supermarket
,Minimarket,Alfamart Sinisir,"Jl. Protokol, Sinisir, Kec. Modoinding, Kabupaten Minahasa Selatan, Sulawesi Utara 95358","Sinisir, Kec. Modoinding, Kabupaten Minahasa Selatan",SULAWESI UTARA,95358.0,Indonesia,1500959.0,,,0.7858006,1.244.539.758,https://maps.google.com/?cid=0x0:0x58292ec03ddc63b6,,supermarket
,Toko bahan makanan,toko Nor,"VF98+PWM, Tambelang, Kec. Maesaan, Kabupaten Minahasa Selatan, Sulawesi Utara","Kabupaten Minahasa Selatan, Sulawesi Utara",SULAWESI UTARA,,Indonesia,8971662081.0,,,0.8693304,1.244.672.944,https://maps.google.com/?cid=0x0:0xf0094660f82fb450,,supermarket
