Category;Real Category;Business Name;Address;City;State;Postal Code;Country;Phone;Latitude;Longitude;Map Link;;
building materials;Toko Bahan Bangunan;Mulyo;Jl. Kapten Piere Tendean No.25, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;;-75.497.075;1.108.214.256;https://maps.google.com/?cid=0x0:0xb661c84aa56c1e9c;;
building materials;Toko Bahan Bangunan;Material Bangunan P. Hadi;CRXC+FV3, Jl. Tentara Genie Pelajar, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Jl. Tentara Genie Pelajar, Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;;-75.513.611;1.108.221.656;https://maps.google.com/?cid=0x0:0xcc68cce729b9f2a3;;
building materials;Toko Bahan Bangunan;Tb. Tunggal Warso;Jl. Kolonel Sugiyono No.36, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;2718501012;-75.494.138;1.108.272.424;https://maps.google.com/?cid=0x0:0xb1840a6c94a7da8c;;
building materials;building materials;Conwood Solo;Jl. Nayu Barat No.6, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57129;Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57129;Indonesia;85179567291;-75.503.976;1.108.229.168;https://maps.google.com/?cid=0x0:0xa3de98e019ea5bf3;;
building materials;Toko Bahan Bangunan;TB Sumber Baru;Jl. DI Panjaitan No.41, Gilingan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57134;Gilingan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57134;Indonesia;82284449996;-75.551.199;1.108.291.145;https://maps.google.com/?cid=0x0:0x2b64d1bd81fd0cd8;;
building materials;Toko Bahan Bangunan;Putra Mandiri;Jalan Majapahit 1, Jl. Nayu Barat No.11, RT.8/RW.14, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Jl. Nayu Barat No.11, RT.8/RW.14, Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;85867044244;-75.494.525;1.108.233.707;https://maps.google.com/?cid=0x0:0x8cb005fd659e3109;;
building materials;Toko Bahan Bangunan;Tb Berkah Syukur;CRXG+4GJ, Jl. Tentara Genie Pelajar, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Jl. Tentara Genie Pelajar, Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;8985227888;-75.521.666;1.108.262.584;https://maps.google.com/?cid=0x0:0xa481f1e4ce10700c;;
building materials;Toko Bahan Bangunan;CV. TEKAD JAYA MAKMUR;Jl. Popda BARU, RT.06/RW.8, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;RT.06/RW.8, Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;81288056665;-75.487.936;1.108.165.026;https://maps.google.com/?cid=0x0:0xab5c9f3cf01e954e;;
building materials;Toko Bahan Bangunan;TB Makin Jaya;Jl. Letjen Sutoyo No.44, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;271853991;-7.547.214;110.831.709;https://maps.google.com/?cid=0x0:0x48d331f4f989b0e8;;
building materials;Toko Bahan Bangunan;Erenka Jaya;Jalan Ahmad Yani No 175 Ngemplak Banjarsari Jebres Surakarta, Gilingan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57134;Gilingan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57134;Indonesia;271637474;-75.544.626;110.828.591;https://maps.google.com/?cid=0x0:0xeb95b1bdf41a359a;;
building materials;Toko Bahan Bangunan;TB Makin Jaya;Jl. Letjen Sutoyo No.44, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;271853991;-7.547.214;110.831.709;https://maps.google.com/?cid=0x0:0x48d331f4f989b0e8;;
building materials;Toko Bahan Bangunan;Delta Utama;Jl. A. Yani No.173 C, Ngemplak, Gilingan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57134;Ngemplak, Gilingan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57134;Indonesia;2716793300;-7.554.518;1.108.286.869;https://maps.google.com/?cid=0x0:0xc94a9fa94cfa8eaa;;
building materials;building materials;Mortar Solo (Rapi Mortar, Eco Mortar, Demix);Jl. Nayu Barat no. 6, Jl. Nayu Barat No.6, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Jl. Nayu Barat No.6, Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;85179567291;-75.503.149;1.108.229.039;https://maps.google.com/?cid=0x0:0x1c84e7081ceb4cbd;;
building materials;Toko Bahan Bangunan;CV. TEKAD JAYA MAKMUR;Jl. Popda BARU, RT.06/RW.8, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;RT.06/RW.8, Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;81288056665;-75.487.936;1.108.165.026;https://maps.google.com/?cid=0x0:0xab5c9f3cf01e954e;;
building materials;Toko Bahan Bangunan;Mulyo;Jl. Kapten Piere Tendean No.25, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;;-75.497.075;1.108.214.256;https://maps.google.com/?cid=0x0:0xb661c84aa56c1e9c;;
building materials;Toko Perkakas;TB. Utama Karya;Jl. Kapten Piere Tendean No.200, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;271723236;-7.541.391;110.820.641;https://maps.google.com/?cid=0x0:0x5bc61a27550c9c97;;
building materials;Toko Bahan Bangunan;tb.putra bungsu;no 57134, Jl. Dr. Setiabudi No.57, Gilingan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57134;Jl. Dr. Setiabudi No.57, Gilingan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57134;Indonesia;271731427;-75.533.763;1.108.181.993;https://maps.google.com/?cid=0x0:0x533ff09c1037ba9f;;
building materials;Toko Bahan Bangunan;Material Bangunan P. Hadi;CRXC+FV3, Jl. Tentara Genie Pelajar, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Jl. Tentara Genie Pelajar, Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;;-75.513.611;1.108.221.656;https://maps.google.com/?cid=0x0:0xcc68cce729b9f2a3;;
building materials;Toko Bahan Bangunan;Putra Mandiri;Jalan Majapahit 1, Jl. Nayu Barat No.11, RT.8/RW.14, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Jl. Nayu Barat No.11, RT.8/RW.14, Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;85867044244;-75.494.525;1.108.233.707;https://maps.google.com/?cid=0x0:0x8cb005fd659e3109;;
building materials;Toko Bahan Bangunan;Tb. Tunggal Warso;Jl. Kolonel Sugiyono No.36, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;2718501012;-75.494.138;1.108.272.424;https://maps.google.com/?cid=0x0:0xb1840a6c94a7da8c;;
building materials;Toko Bahan Bangunan;NUSANTARA;Jl. A. Yani No.149 / 31A, Gilingan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57134;Gilingan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57134;Indonesia;89505773745;-75.547.251;1.108.299.301;https://maps.google.com/?cid=0x0:0x9692a47cccd9309e;;
building materials;Toko Bahan Bangunan;Tb Berkah Syukur;CRXG+4GJ, Jl. Tentara Genie Pelajar, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Jl. Tentara Genie Pelajar, Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;8985227888;-75.521.666;1.108.262.584;https://maps.google.com/?cid=0x0:0xa481f1e4ce10700c;;
building materials;Toko Batu;Batu Alam Solo UD. Panca Karya;Jl. Ki Mangun Sarkoro No.62, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;85224607747;-75.422.911;1.108.148.856;https://maps.google.com/?cid=0x0:0x740d741a1b07da9f;;
building materials;Toko Bahan Bangunan;Lestari Jaya Abadi;Jalan Kalingga Barat No.8, Kadipiro, Banjarsari, Surakarta City, Central Java 57136;Kadipiro, Banjarsari, Surakarta City;JAWA TENGAH;57136;Indonesia;271743181;-7.536.649;1.108.125.022;https://maps.google.com/?cid=0x0:0xf93dccad497a9fb8;;
building materials;Toko Bahan Bangunan;TB Makin Jaya;Jl. Letjen Sutoyo No.44, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;271853991;-7.547.214;110.831.709;https://maps.google.com/?cid=0x0:0x48d331f4f989b0e8;;
building materials;Toko Bahan Bangunan;TB. ADI JAYA;Jl. Bromo Raya, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;8170114830;-7.531.718;1.108.265.225;https://maps.google.com/?cid=0x0:0x13716372019dd587;;
building materials;Toko Bahan Bangunan;Rizqi Mulyo Material;FR7F+JXP, Jl. Bromo Raya, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Jl. Bromo Raya, Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;85728650091;-7.535.908;110.824.938;https://maps.google.com/?cid=0x0:0xd61b519e6dac83c0;;
building materials;Toko Bahan Bangunan;Lestari Jaya Abadi;Jalan Kalingga Barat No.8, Kadipiro, Banjarsari, Surakarta City, Central Java 57136;Kadipiro, Banjarsari, Surakarta City;JAWA TENGAH;57136;Indonesia;271743181;-7.536.649;1.108.125.022;https://maps.google.com/?cid=0x0:0xf93dccad497a9fb8;;
building materials;Toko Bahan Bangunan;TOKO BESI SUMBER MAKMUR ABADI (SMA);Jl. Kolonel Sugiyono No.243, Sadon, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Sadon, Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;82137757664;-75.280.434;1.108.174.165;https://maps.google.com/?cid=0x0:0xc4908a5a1a805d7a;;
building materials;Toko Bahan Bangunan;Tb. Tunggal Warso;Jl. Kolonel Sugiyono No.36, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;2718501012;-75.494.138;1.108.272.424;https://maps.google.com/?cid=0x0:0xb1840a6c94a7da8c;;
building materials;Toko Bahan Bangunan;UD Berkah Jaya;Jl. Kolonel Sugiyono No.23, Sadon, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Sadon, Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;2715833765;-75.286.666;110.818.073;https://maps.google.com/?cid=0x0:0x995b3aac618350ea;;
building materials;Toko Bahan Bangunan;Jaya Mandiri Gypsum (Jarot Suyadi);Gg. Gunung Kelud II No.17, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;85700082334;-75.449.056;1.108.325.364;https://maps.google.com/?cid=0x0:0xbdbbf994fcf87e24;;
building materials;Toko Bahan Bangunan;Toko Material FDL;Jl. Sumpah Pemuda No.29, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;271856922;-75.406.076;1.108.261.581;https://maps.google.com/?cid=0x0:0xc97831053e09b958;;
building materials;Toko Bahan Bangunan;TB. Pangestu Mulyo;FR6H+554, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah;Kota Surakarta, Jawa Tengah;JAWA TENGAH;;Indonesia;;-7.539.601;1.108.279.553;https://maps.google.com/?cid=0x0:0xb3d6eb93af379254;;
building materials;Toko Bahan Bangunan;UD. Salshabilla;Jl. Ki Mangun Sarkoro No.94, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;8366560900;-75.435.911;1.108.120.766;https://maps.google.com/?cid=0x0:0xec01fd0ddfdd7a3d;;
building materials;Toko Bahan Bangunan;Toko Sumber Wijaya;Jl. Jaya Wijaya No.9, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;81330670609;-75.315.039;1.108.271.364;https://maps.google.com/?cid=0x0:0xda9621e6bd163239;;
building materials;Toko Bahan Bangunan;Distributor Toko Bahan Bangunan Surya Makmur Abadi;Jl. Bromo Raya No.2B, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;2712873649;-75.326.312;1.108.261.815;https://maps.google.com/?cid=0x0:0x651151eca5f40140;;
building materials;Toko Bahan Bangunan;TB Berkah Abadi;Jl. Kerinci No.10, Banjarsari, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Banjarsari, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;271851865;-75.322.518;1.108.201.568;https://maps.google.com/?cid=0x0:0x9424087c9cc4f9e8;;
building materials;Toko Bahan Bangunan;Wiyoto Matrial Sumber;FR34+V6V, Sumber, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57138;Sumber, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57138;Indonesia;8122613655;-75.452.678;110.805.533;https://maps.google.com/?cid=0x0:0x8565af27a3675f07;;
building materials;Toko Bahan Bangunan;TB Banyuanyar;Jl. Letjen Suprapto, Banyuanyar, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57137;Banyuanyar, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57137;Indonesia;271742719;-75.437.666;1.108.066.252;https://maps.google.com/?cid=0x0:0x9f442b4c4d9433d2;;
building materials;Toko Bahan Bangunan;Mortar Power;Jl. Letjen Suprapto No.91, Banyuanyar, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57137;Banyuanyar, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57137;Indonesia;81228280422;-75.429.176;1.108.067.926;https://maps.google.com/?cid=0x0:0xcc6f32da37bc29b3;;
building materials;Toko Bahan Bangunan;UD. Salshabilla;Jl. Ki Mangun Sarkoro No.94, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;8366560900;-75.435.911;1.108.120.766;https://maps.google.com/?cid=0x0:0xec01fd0ddfdd7a3d;;
building materials;Toko Bahan Bangunan;UD. Rachmad;Jl. Adi Sumarmo No.60b, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57137;Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57137;Indonesia;271738606;-7.545.127;1.108.163.103;https://maps.google.com/?cid=0x0:0x471b9e2627af96cf;;
building materials;Toko Bahan Bangunan;TB.Kembar Mulyo;FR87+G48, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;;-75.337.229;110.812.824;https://maps.google.com/?cid=0x0:0x1d4f24ce8df3c96a;;
building materials;Toko Bahan Bangunan;Rizqi Mulyo Material;FR7F+JXP, Jl. Bromo Raya, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Jl. Bromo Raya, Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;85728650091;-7.535.908;110.824.938;https://maps.google.com/?cid=0x0:0xd61b519e6dac83c0;;
building materials;Toko Batu;Batu Alam Solo UD. Panca Karya;Jl. Ki Mangun Sarkoro No.62, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;85224607747;-75.422.911;1.108.148.856;https://maps.google.com/?cid=0x0:0x740d741a1b07da9f;;
building materials;Penyedia batu alam;Batu Alam Solo;Jl. Bone Barat 2 No.13, RT.2/RW.4, Banyuanyar, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57137;RT.2/RW.4, Banyuanyar, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57137;Indonesia;81222944369;-75.391.272;1.108.087.481;https://maps.google.com/?cid=0x0:0x9599aa61406c674;;
building materials;Pemasok Bahan Bangunan;JOKO PASIR BANYUANYAR;FR72+C8Q, Banyuanyar, Kec. Banjarsari, Kota Surakarta, Jawa Tengah;Kota Surakarta, Jawa Tengah;JAWA TENGAH;;Indonesia;;-75.363.577;1.108.008.749;https://maps.google.com/?cid=0x0:0x24cdbb87806b0b67;;
building materials;Toko Bahan Bangunan;Toko Citra Jaya Gypsum;Jl. Adi Sumarmo No.279, Banyuanyar, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57137;Banyuanyar, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57137;Indonesia;85647332949;-75.366.356;1.108.011.447;https://maps.google.com/?cid=0x0:0x7294d9bfb49d292e;;
building materials;Toko Bahan Bangunan;Material Bangunan P. Hadi;CRXC+FV3, Jl. Tentara Genie Pelajar, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Jl. Tentara Genie Pelajar, Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;;-75.513.611;1.108.221.656;https://maps.google.com/?cid=0x0:0xcc68cce729b9f2a3;;
building materials;Toko Bahan Bangunan;TOKO BESI SUMBER MAKMUR ABADI (SMA);Jl. Kolonel Sugiyono No.243, Sadon, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Sadon, Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;82137757664;-75.280.434;1.108.174.165;https://maps.google.com/?cid=0x0:0xc4908a5a1a805d7a;;
building materials;Toko Bahan Bangunan;Toko Besi Sumber Berdikari Nazarudin St;Jl. Letjen Suprapto No.88, Banyuanyar, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57137;Banyuanyar, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57137;Indonesia;271718578;-75.434.549;11.080.681;https://maps.google.com/?cid=0x0:0xaa64cb1b65fe3542;;
building materials;Toko Bahan Bangunan;Mortar Power;Jl. Letjen Suprapto No.91, Banyuanyar, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57137;Banyuanyar, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57137;Indonesia;81228280422;-75.429.176;1.108.067.926;https://maps.google.com/?cid=0x0:0xcc6f32da37bc29b3;;
building materials;Toko Bahan Bangunan;TB Banyuanyar;Jl. Letjen Suprapto, Banyuanyar, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57137;Banyuanyar, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57137;Indonesia;271742719;-75.437.666;1.108.066.252;https://maps.google.com/?cid=0x0:0x9f442b4c4d9433d2;;
building materials;Toko Bahan Bangunan;Wiyoto Matrial Sumber;FR34+V6V, Sumber, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57138;Sumber, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57138;Indonesia;8122613655;-75.452.678;110.805.533;https://maps.google.com/?cid=0x0:0x8565af27a3675f07;;
building materials;Toko Bahan Bangunan;Toko Bahan Bangunan Kunci Makmur;Jl. A. Yani No.311, Manahan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139;Manahan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57139;Indonesia;;-75.502.248;1.108.130.545;https://maps.google.com/?cid=0x0:0xa682ce77e2ac7741;;
building materials;Toko Bahan Bangunan;tb.putra bungsu;no 57134, Jl. Dr. Setiabudi No.57, Gilingan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57134;Jl. Dr. Setiabudi No.57, Gilingan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57134;Indonesia;271731427;-75.533.763;1.108.181.993;https://maps.google.com/?cid=0x0:0x533ff09c1037ba9f;;
building materials;Toko Bahan Bangunan;UD. Salshabilla;Jl. Ki Mangun Sarkoro No.94, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;8366560900;-75.435.911;1.108.120.766;https://maps.google.com/?cid=0x0:0xec01fd0ddfdd7a3d;;
building materials;Toko Bahan Bangunan;Toko Besi Sumber Pak Umar;Jl. Letjen Suprapto No.34, RT.01/RW.12, Sumber, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57138;RT.01/RW.12, Sumber, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57138;Indonesia;271711910;-75.492.646;1.108.037.398;https://maps.google.com/?cid=0x0:0xdc865d457c1d696b;;
building materials;building materials;Mortar Solo (Rapi Mortar, Eco Mortar, Demix);Jl. Nayu Barat no. 6, Jl. Nayu Barat No.6, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Jl. Nayu Barat No.6, Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;85179567291;-75.503.149;1.108.229.039;https://maps.google.com/?cid=0x0:0x1c84e7081ceb4cbd;;
building materials;Toko Bahan Bangunan;Toko Bangunan Polaris;Jl. A. Yani No.207, Manahan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57126;Manahan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57126;Indonesia;271717562;-75.559.973;1.107.970.926;https://maps.google.com/?cid=0x0:0x530ab2f1c0605438;;
building materials;Toko Bahan Bangunan;Graha Surya Gemilang. UD;Jl. Wora Wari No.34, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139;Mangkubumen, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57139;Indonesia;271718002;-75.644.108;110.811.982;https://maps.google.com/?cid=0x0:0xefb6f9b63628d57b;;
building materials;Toko Bahan Bangunan;Material Bangunan P. Hadi;CRXC+FV3, Jl. Tentara Genie Pelajar, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;Jl. Tentara Genie Pelajar, Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;;-75.513.611;1.108.221.656;https://maps.google.com/?cid=0x0:0xcc68cce729b9f2a3;;
building materials;Toko Bahan Bangunan;UD. Rachmad;Jl. Adi Sumarmo No.60b, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57137;Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57137;Indonesia;271738606;-7.545.127;1.108.163.103;https://maps.google.com/?cid=0x0:0x471b9e2627af96cf;;
building materials;Toko Bahan Bangunan;Rizqi Mulyo Material;FR7F+JXP, Jl. Bromo Raya, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136;Jl. Bromo Raya, Kadipiro, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57136;Indonesia;85728650091;-7.535.908;110.824.938;https://maps.google.com/?cid=0x0:0xd61b519e6dac83c0;;
building materials;Toko Bahan Bangunan;Lestari Jaya Abadi;Jalan Kalingga Barat No.8, Kadipiro, Banjarsari, Surakarta City, Central Java 57136;Kadipiro, Banjarsari, Surakarta City;JAWA TENGAH;57136;Indonesia;271743181;-7.536.649;1.108.125.022;https://maps.google.com/?cid=0x0:0xf93dccad497a9fb8;;
building materials;Toko Bahan Bangunan;Graha Surya Gemilang. UD;Jl. Wora Wari No.34, Mangkubumen, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139;Mangkubumen, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57139;Indonesia;271718002;-75.644.108;110.811.982;https://maps.google.com/?cid=0x0:0xefb6f9b63628d57b;;
building materials;Toko Bahan Bangunan;tb.putra bungsu;no 57134, Jl. Dr. Setiabudi No.57, Gilingan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57134;Jl. Dr. Setiabudi No.57, Gilingan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57134;Indonesia;271731427;-75.533.763;1.108.181.993;https://maps.google.com/?cid=0x0:0x533ff09c1037ba9f;;
building materials;Toko Bahan Bangunan;Toko Bahan Bangunan Kunci Makmur;Jl. A. Yani No.311, Manahan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139;Manahan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57139;Indonesia;;-75.502.248;1.108.130.545;https://maps.google.com/?cid=0x0:0xa682ce77e2ac7741;;
building materials;Toko Bahan Bangunan;TB. Rejo;Jl. Lumban Tobing No.15, Setabelan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139;Setabelan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57139;Indonesia;271646755;-75.623.711;1.108.273.932;https://maps.google.com/?cid=0x0:0x6ad76076cac89a55;;
building materials;Toko Bahan Bangunan;CV. TEKAD JAYA MAKMUR;Jl. Popda BARU, RT.06/RW.8, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135;RT.06/RW.8, Nusukan, Kec. Banjarsari, Kota Surakarta;JAWA TENGAH;57135;Indonesia;81288056665;-75.487.936;1.108.165.026;https://maps.google.com/?cid=0x0:0xab5c9f3cf01e954e;;
